s1,s2,label,pred
请问失败的原因给您的提示是?,请问有给您失败的原因提示吗？,0,1
吃饭时吃水果好吗,吃饭后吃水果好吗,1,0
辛苦您了。麻烦您耐心的等待,(⊙o⊙)麻烦您了，辛苦您耐心等待,0,1
四大天王是谁啊,四大天王谁最有才,1,0
支付宝中的收款怎么取消,支付宝收款账单怎么取消,1,0
多乐士乳胶漆怎么样，哪种好？,有人用过多乐士的乳胶漆吗？怎么样？,0,1
欲钱买一生平庸是指什么生肖,一生平庸是什么生肖,0,1
全民飞机大战开挂…怎么用,全民飞机大战怎么开挂？,0,1
妖精的尾巴h图片,妖精尾巴图片,0,1
麦当劳网上订餐可以退吗,麦当劳能网上订餐吗,1,0
从搜狗盒子里下载来的皮肤在哪里,去哪里下载手机搜狗皮肤,1,0
这是什么我的世界材质包？急,我的世界这是什么材质,1,0
什么牌子的尿不湿最好,女宝宝用什么牌子的纸尿裤好啊。,0,1
如何养成好习惯,人的习惯怎么养成,0,1
很抱歉，请问您原本是想转入哪一个账户的，对方姓名是什么？,小二不是很明白您的意思的，请问您是遇到了什么问题？,1,0
您好，这个是需要相应的工作人员帮您核实的。,亲，因为这个是需要相关工作人员帮您进一步核实的呢,0,1
在哪看老男孩之猛龙过江,关于老男孩之猛龙过江！,0,1
这车是兰博基尼什么型号,世界唯一一辆兰博基尼是什么型号,1,0
牛奶可以和鸡蛋一起吃吗,牛奶可以和鸡蛋一起吃吗？,0,1
女人眼下有痣代表什么,"女人右眼下眼脸眼角睫毛处有痣,代表什么",0,1
请问，怎么删除新浪微博里的头像相册,怎样才能删掉新浪微博里头像相册的照片？,0,1
皮肤病该怎么治疗呢？,这是什么皮肤病？怎么治疗？,0,1
长沙特产有什么？,长沙除了吃的，还有什么特产,0,1
世界上最早动物是什么,世界上什么动物最早出生,0,1
建议您明天联系一下事业单位核实哦,您好.您的情况建议您核实一下事业单位的情况,1,0
基友是什么意思,好基友是什么意思,0,1
应允别人的话叫()言,应允别人的话称(),1,0
2个好朋友闹矛盾了，我该怎么办,女朋友跟她好朋友闹矛盾了我该怎么办好,1,0
帮我取个好听好看的网名、~,给我点好听好看的四字网名,0,1
王维是哪个朝代的诗人,叶绍翁王维分别是哪个朝代的诗人,0,1
求背景音乐库,求这个背景音乐。,0,1
女人可以吃男人精子吗？,女人精子男人可以吃吗,0,1
我长大的样子,人长大后的样子,1,0
鸭蛋怎么做好吃,怎样淹鸭蛋最好吃,1,0
瘦腹部的最快方法是什么,瘦肚子最快的方法是什么,0,1
有什么真好作文,什么算好作文,0,1
淘宝说我违规,我的淘宝店违规了怎么办？,1,0
谁能告诉我这是什么品种的狗狗啊,谁能告诉我这个狗狗是什么品种？,0,1
下雨的时候蚂蚁为什么会搬家,蚂蚁搬家为什么会下雨,1,0
什么导航网站最好的？,什么网址导航网站比较好呢,0,1
洞房里在干什么,洞房要干什么,0,1
姐结婚送什么礼物好？,结婚送什么礼物好？,1,0
可以买火车票吗,拿户口簿可以买火车票吗,1,0
把词语补充完整,十()连()把词语补充完整,1,0
今年的螃蟹价格怎么样,今年的螃蟹价格怎样？,0,1
怎样让腿变细？,怎么揉腿能变细,0,1
求一部关于越战的电影,求一部越战电影名,0,1
支付宝里的钱如何提现，收费用吗,支付宝提现收费吗,0,1
求欧美恐怖片一部！,找一部和船有关的欧美恐怖片,1,0
女屌丝如何逆袭,屌丝如何逆袭？,1,0
什么东西最好吃,有什么东西好吃？,0,1
这是谁，出自什么动漫,这个出自什么动漫？,0,1
什么信心,信心指的是什么？,0,1
哪个网站有最新微电影？,哪个网站有最新的电影,0,1
什么品种的乌龟值钱？,什么乌龟品种野生的值钱,0,1
怎么注册淘宝网号吗,怎么注册淘宝网店,1,0
怎么喂食宠物,怎么给别人的宠物喂食啊,1,0
这个是什么图片谁可以告诉我、,谁能告诉我图片上的这个人是谁啊,1,0
男人吃什么药壮阳，最好的壮阳药有哪些,40岁男人吃什么壮阳,0,1
只知道昵称和微信密码了怎么找回微信号,微信只记得昵称怎么找回号,1,0
谁是中国第一帅哥？,中国从古至今第一帅哥是谁？,0,1
洗浴中心全套都有什么,洗浴中心全套有什么区别,1,0
《姑娘》的吉他谱,来吧姑娘的吉他谱…,0,1
防盗门从里面反锁在外面怎么开,防盗门外面反锁了，里面怎么才能打开,1,0
从上海到郑州有乘高铁吗,郑州到上海有高铁么？,1,0
蜜蜂养殖怎么样,怎么样养殖蜜蜂,0,1
哪个空调扇牌子好,空调哪个牌子好？,1,0
我手机安装不上天天酷跑,为什么我的手机安装不上天天酷跑,1,0
晚上煮什么汤喝才是最好的,晚上吃什么最好,1,0
人生为何寂寞如雪,人生寂寞如雪。,0,1
怎么接吻啊？用舌头吗？,怎样接吻舌头该咋弄,1,0
求非主流女生捂嘴头像…,求非主流女生头像，,0,1
怎么下载新郑富士康掌上富,富士康鸿超准掌上富怎么下载,1,0
什么牌子的智能手机电池最耐用,什么品牌手机电池最耐用,0,1
微信被举报了，该怎么做,微信被举报会怎样,0,1
您问一下朋友是不是输入了手机号码呢,您朋友是输入的手机号码么,0,1
神将世界张飞怎么得,神将世界张飞火怎么刷,1,0
求关于海的唯美意境图,求唯美意境图,0,1
世界上最好的人是谁,在这个世界谁对你最好,0,1
我的配置玩孤岛危机,这配置玩孤岛危机4,1,0
怎样开通流量,如何开通流量包,1,0
怎么爱一个人,爱一个人怎么表达,1,0
怎么设计个性签名,怎么起网名？怎么个性签名？,0,1
关于爱情的经典诗句有哪些？,关于爱情的句子有哪些,0,1
有没有这个情侣头像,有没有这种类型的情侣头像,0,1
心理学研究生好就业吗？,心理学专硕就业好吗？,0,1
耳垂上有个疙瘩,耳垂里的疙瘩,0,1
没有身份证可以买火车票吗？,身份证过期能买火车票吗？,0,1
聊天室都有哪些,聊天室哪个好,1,0
海参怎么吃？,海参仔怎么吃,0,1
有谁买了冰封狼王？天天酷跑,谁有冰封狼王的天天酷跑号,1,0
我的世界里地狱门怎么做？,我的世界如何进地狱？,1,0
这个邮箱不是您的吗？,这个邮箱不是的吗？,0,1
在手机上怎么退飞机票啊,手机丢了怎么退飞机票,0,1
被人说空虚是什么意思？,空虚是什么意思,0,1
为什么不能在百度贴吧上发帖呢,为什么在贴吧不能发帖,0,1
联手机怎么解锁,手机怎么解锁,0,1
鄙视什么意思？,鄙视你是什么意思？,1,0
找这个英文字体,这个英文字体叫什么,1,0
哪个漫画网站好？,看漫画哪个软件好,1,0
可爱的女孩子最喜欢收到老公送什么礼物,快结婚的女儿最喜欢他老公送什么礼物,0,1
网上找工作那个网站好,网上找工作的网站,0,1
运动鞋什么牌子的好看耐穿又便宜？,哪个牌子的运动鞋又好看又耐穿？,1,0
核对一下答案,我核对下答案…你做一下吧,0,1
吃麻辣烫是什么意思,麻辣烫是什么意思,1,0
亲还款的金额是多少呢，,亲，您还款的金额是多少呢,0,1
岳飞是属什么生肖,岳飞受什么生肖,0,1
我们结婚了哪对夫妇好看,我们结婚了那几对夫妇好看,0,1
手机开热点好吗,手机能做热点吗,0,1
腾讯新闻评论怎么删除,怎么删掉微信评论,0,1
哪里可以下载有声那样的小说,哪里可以免费下载有声小说mp3版,1,0
这个表情怎么用符号打出来,符号表情怎样打？,0,1
北京找工作好找吗？,北京什么工作好找吗?,0,1
您是转错了账吗,请问您是操作的转账填写错误的收款账户的吗？,0,1
()()精神成语,精神()发的成语,0,1
神犬奇兵小米是什么犬,神犬奇兵小米小的时候是什么狗,0,1
求黑塔利亚所有角色歌,求黑塔利亚湾娘角色歌,1,0
今年最流行什么衣服,今年穿什么衣服最流行,0,1
关于读书的作文,我爱读书作文,1,0
淘宝解冻的保证金怎么拿,淘宝保证金如何解冻,1,0
只有图片，不知道是什么植物！,有谁知道图片上的是什么植物？,0,1
这是什么成语阿,这是什么猜成语？,0,1
您好，页面的提示看下,亲，页面会给您提示的,0,1
怎么练小肚子,我有小肚子，怎么收,1,0
电脑端进入我的支付宝服务大厅自助服务注销账户,电脑端进入我的支付宝服务大厅自助服务注销账户麻烦你了,0,1
手机丢了如何找回来？,联想手机丢失如何找回,1,0
您是否这个支付宝有绑定邮箱呢,就是那个支付宝有绑定邮箱么,0,1
请你回到我身边,爱我就回到我身边来,0,1
手机使用家庭无线网密码怎么设置,手机无线网怎么改密码,1,0
后人称孔子为什么？,孔子被人称为什么,1,0
有什么好看的关于动物的电影,有什么关于动物的电影！,0,1
有什么好电影介绍下，,有什么新电影介绍的,0,1
《珍珠鸟》阅读题,《珍珠鸟》阅读,1,0
为什么优酷客户端上不能登陆啊，网页就能登陆,优酷客户端为什么用QQ登录不了,0,1
怎么在网上充值话费啊,怎么在网上充五元话费,1,0
麻烦您说具体点，我才好帮您解决问题，谢谢,您好，亲爱的客户，谢谢给小二服务您的机会，麻烦您说一下您的问题，谢谢您。,0,1
这淘宝店是真的吗,淘宝上，这个是真的吗,0,1
插件是什么？,这个是什么插件？,1,0
我要注册邮箱怎么注册？,我要怎么注册319邮箱,1,0
现在农业种植或养殖做什么好,在农村现在做什么农业好,0,1
阿根廷和尼日利亚哪个会赢,阿根廷对尼日利亚,1,0
什么的白云,什么什么白云,1,0
京东加盟怎么样,京东网怎样加盟,0,1
林冲屬什么生肖,林冲是指什么生肖,0,1
如何买股票,如何选股票,1,0
属牛的双子座明星有谁,双子座的明星有谁,0,1
空间空格怎样打出来的，比如,空间写说说怎么打空格,1,0
这个词是什么意思,悸枯这个词是什么意思？,1,0
七夕夜，给女朋友说什么好,七夕送女朋友什么好,0,1
如何判断白银价格走势,白银价格走势图如何看~,0,1
大众点评怎么退,大众点评怎么样,1,0
这鞋子配什么上衣,配什么上衣和鞋子？,0,1
这部是什么里番,这部叫什么？,1,0
和女朋友聊天都说什么,第一次和女朋友聊天该说写什么,1,0
做网站流量是怎么赚钱,音乐网站流量怎么赚钱,0,1
怎么剪指甲好看短的,怎么剪指甲好看,0,1
如何拒绝相亲对象，是女孩,如何委婉拒绝相亲对象,0,1
糖醋里脊怎么做,糖醋里脊怎么做才能脆,0,1
在新浪微博里按地区找人怎么找,怎么在新浪微博上查找人,0,1
今天北京下雨了吗,北京今天还能下雨吗？,1,0
郑州哪家医院可以割双眼皮啊,郑州哪家医院做双眼皮好啊,1,0
生羊肉怎么去膻味？,如何提羊肉的膻味,0,1
这样的指甲怎样修好看？,怎样使指甲变好看,0,1
双肩包什么牌子的好呢,什么牌子的双肩包比较潮,0,1
有什么搞笑的外国电影,有一个特别搞笑的外国电影叫什么,0,1
如身临其境的如什么意思,身临其境的其是什么意思,1,0
鱼胆汁是什么颜色,胆汁是什么颜色的？,0,1
2015年大学什么时候放寒假,大学今年什么时候放寒假，会不会提前,1,0
把心给我情侣网名配对,配对情侣网名,1,0
艺术生什么有前途,艺术特长生有前途吗,1,0
很抱歉，没有这样的情况。,很抱歉，对于这样的情况,1,0
芝士蛋糕怎么做,冻芝士蛋糕怎么做？,0,1
女人更年期吃什么,女人更年期吃什么药,1,0
鸡蛋西红柿怎么做,西红柿鸡蛋汤怎么做？,1,0
支付密码怎样在手机上找回,怎样找回手机支付密码,0,1
请问这个美女是谁！,请问这个女优是谁,0,1
梦见自己生病死了,梦见自己生病,1,0
请问用信用卡能在淘宝付款吗？,淘宝上买了东西可以用信用卡付款吗？,0,1
我是歌手昨晚排名3月1日,昨晚我是歌手排名是！,1,0
那种图片…谁有？,关于那种图片,0,1
初三下册数学,初三下册数学伴你学,1,0
口袋妖怪火红版的,口袋妖怪火红在那抓极冻鸟,1,0
求几本很黄很黄的小说,求几本小说看,0,1
为什么有大雾,为什么要大雾,1,0
洛克王国怎么的帽子,洛克王国这个帽子怎么得,0,1
为什么冬天下雪不打雷，夏天下雨打雷？,为什么夏天下雨会打雷，冬天下雪从不打雷？,0,1
现货白银怎么操作,现货白银如何交易？,0,1
天字改一笔是什么字(),天字减一笔是什么,1,0
是谁为了谁魂牵梦萦什么意思,魂牵梦萦是什么意思,1,0
海绵宝宝的中文配音演员是谁？,海绵宝宝、章鱼哥、派大新的中文配音演员是谁,0,1
日本人那么变态,日本人为什么那么变态啊,1,0
马航飞机失踪是什么时候,马航mh370是什么时候失踪的,1,0
怎么练小肚子,怎么瘦腰和小肚子,0,1
落日什么成语,落日什么晖成语,1,0
想找一些玩手机的网站,求手机网站，,0,1
共勉之是什么意思啊,与你共勉是什么意思？,1,0
夜场娱乐机的效果怎么样？,ktv夜场娱乐机这个机器的质量怎么样,0,1
给唐姓女宝宝取名,唐姓牛宝宝，取名,1,0
今天晚上买什么生肖？,今天买什么生肖？,1,0
银鱼怎样做好吃？,银鱼怎么做最好吃？,0,1
大家现在在哪上班啊,你现在在哪上班,0,1
无敌的小说。,一开始就无敌的小说，,0,1
关于学籍问题，我有一个朋友，她的学籍,"我想问一个关于学籍的问题,请大家帮帮忙",1,0
神将世界关凤如何,神将世界关凤怎么得,0,1
怎样用手机下载视频,怎样自己下载手机视频谢了,0,1
吃香蕉有什么好处？,吃蒸香蕉有什么好处,1,0
关于时间的成语都有哪些,关于时间过的快的成语,1,0
为什么附近人搜不到我,附近人搜不到我,1,0
手机可以自己组装吗？,手机可以自己重新装系统吗,0,1
删除的陌陌聊天记录怎么恢复,请问苹果6怎么恢复陌陌删除的聊天记录,0,1
上火了，嘴唇起泡烂了怎么办啊？,我的嘴唇上经常上火起泡，怎么办？,1,0
空间相册名称关于乱拍的,空间相册名称,1,0
罗马2全面战争十四项修改器怎么用啊,罗马2全面战争16项修改器怎么用,0,1
成都最好吃的粥底火锅,成都好吃的火锅,1,0
